Date,CompanyID,CustomerID,TicketsOpened,TicketsResolved,UnresolvedCases,SLA_TargetHours,SLA_ActualHours,NPS_Score,ServiceQualityScore
2024-01-09,1,1015,3,3,0,24,32.71,6,100
2024-01-09,1,1016,1,1,0,24,22.44,8,82
2024-01-09,1,1017,2,2,0,24,24.77,7,92
2024-01-09,1,1018,2,2,0,24,29.67,6,78
2024-01-09,1,1019,1,1,0,24,19.13,6,64
2024-01-09,1,1020,1,0,1,24,25.98,7,75
2024-01-09,2,1001,2,1,1,24,29.43,6,79
2024-01-09,2,1002,3,3,0,24,24.04,6,85
2024-01-09,2,1003,1,1,0,24,25.98,6,79
2024-01-09,2,1004,2,2,0,24,28.62,5,94
2024-01-09,2,1005,2,2,0,24,22.03,8,80
2024-01-09,2,1006,2,2,0,24,30.81,6,62
2024-01-09,2,1007,0,0,0,24,17.05,3,72
2024-01-09,2,1008,2,2,0,24,21.17,9,61
2024-01-09,2,1009,1,1,0,24,39.64,8,74
2024-01-09,2,1010,4,4,0,24,26.0,7,80
2024-01-09,2,1011,0,0,0,24,18.31,5,85
2024-01-09,2,1012,1,1,0,24,27.31,5,75
2024-01-09,2,1013,0,0,0,24,25.1,5,84
2024-01-09,2,1014,2,2,0,24,27.21,4,84
2024-01-09,2,1015,2,1,1,24,19.26,1,73
2024-01-09,2,1016,4,3,1,24,19.15,8,88
2024-01-09,2,1017,2,2,0,24,26.67,7,70
2024-01-09,2,1018,1,1,0,24,14.7,8,68
2024-01-09,2,1019,2,2,0,24,32.85,9,65
2024-01-09,2,1020,1,1,0,24,18.82,5,61
2024-01-09,3,1001,2,2,0,24,23.63,5,76
2024-01-09,3,1002,4,4,0,24,25.06,8,94
2024-01-09,3,1003,2,2,0,24,26.17,5,79
2024-01-09,3,1004,0,0,0,24,17.73,6,69
2024-01-09,3,1005,0,0,0,24,18.47,8,87
2024-01-09,3,1006,1,1,0,24,14.22,6,66
2024-01-09,3,1007,2,2,0,24,20.14,6,85
2024-01-09,3,1008,3,2,1,24,23.27,8,78
2024-01-09,3,1009,2,2,0,24,13.94,4,77
2024-01-09,3,1010,4,3,1,24,31.03,10,82
2024-01-09,3,1011,1,1,0,24,16.41,10,80
2024-01-09,3,1012,0,0,0,24,24.33,7,71
2024-01-09,3,1013,1,1,0,24,22.3,9,94
2024-01-09,3,1014,2,1,1,24,17.06,8,81
2024-01-09,3,1015,3,3,0,24,15.99,7,64
2024-01-09,3,1016,0,0,0,24,16.22,8,96
2024-01-09,3,1017,2,2,0,24,30.96,6,89
2024-01-09,3,1018,3,3,0,24,28.81,4,99
2024-01-09,3,1019,2,2,0,24,26.43,8,68
2024-01-09,3,1020,1,1,0,24,15.6,6,82
2024-01-10,1,1001,3,3,0,24,13.22,8,83
2024-01-10,1,1002,1,1,0,24,22.67,7,93
2024-01-10,1,1003,0,0,0,24,28.92,6,74
2024-01-10,1,1004,3,3,0,24,18.62,8,77
2024-01-10,1,1005,4,4,0,24,15.09,5,89
2024-01-10,1,1006,0,0,0,24,16.18,4,69
2024-01-10,1,1007,2,1,1,24,18.34,6,79
2024-01-10,1,1008,1,1,0,24,22.61,7,77
2024-01-10,1,1009,2,2,0,24,20.79,7,86
2024-01-10,1,1010,2,2,0,24,21.57,7,92
2024-01-10,1,1011,3,2,1,24,28.44,2,79
2024-01-10,1,1012,4,4,0,24,26.08,8,89
2024-01-10,1,1013,2,2,0,24,22.71,10,89
2024-01-10,1,1014,1,1,0,24,24.7,8,75
2024-01-10,1,1015,0,0,0,24,25.06,4,75
2024-01-10,1,1016,0,0,0,24,23.31,4,82
2024-01-10,1,1017,2,2,0,24,32.45,3,71
2024-01-10,1,1018,4,4,0,24,26.11,7,64
2024-01-10,1,1019,1,1,0,24,16.21,4,78
2024-01-10,1,1020,2,2,0,24,25.19,7,92
2024-01-10,2,1001,3,2,1,24,28.37,4,78
2024-01-10,2,1002,2,2,0,24,28.16,7,100
2024-01-10,2,1003,3,3,0,24,16.83,7,71
2024-01-10,2,1004,2,2,0,24,17.65,5,73
2024-01-10,2,1005,2,2,0,24,26.12,7,88
2024-01-10,2,1006,1,1,0,24,25.86,3,75
2024-01-10,2,1007,3,3,0,24,20.64,3,75
2024-01-10,2,1008,1,1,0,24,24.68,4,95
2024-01-10,2,1009,2,2,0,24,20.34,6,74
2024-01-10,2,1010,0,0,0,24,20.85,7,56
2024-01-10,2,1011,2,2,0,24,28.55,8,86
2024-01-10,2,1012,3,2,1,24,25.52,7,69
2024-01-10,2,1013,1,1,0,24,24.37,2,80
2024-01-10,2,1014,5,5,0,24,25.53,5,83
2024-01-10,2,1015,1,1,0,24,26.08,10,77
2024-01-10,2,1016,0,0,0,24,13.99,5,64
2024-01-10,2,1017,2,1,1,24,30.16,8,92
2024-01-10,2,1018,2,2,0,24,24.7,0,73
2024-01-10,2,1019,0,0,0,24,22.99,8,72
2024-01-10,2,1020,2,2,0,24,28.26,5,79
2024-01-10,3,1001,2,1,1,24,27.08,7,76
2024-01-10,3,1002,1,1,0,24,32.53,4,71
2024-01-10,3,1003,2,2,0,24,8.15,3,82
2024-01-10,3,1004,3,3,0,24,17.9,9,81
2024-01-10,3,1005,2,1,1,24,25.88,5,78
2024-01-10,3,1006,4,4,0,24,27.66,6,79
2024-01-10,3,1007,1,1,0,24,12.59,6,68
2024-01-10,3,1008,1,1,0,24,16.95,9,70
2024-01-10,3,1009,1,1,0,24,30.56,8,82
2024-01-10,3,1010,1,0,1,24,20.03,5,83
2024-01-10,3,1011,1,1,0,24,21.23,10,92
2024-01-10,3,1012,2,2,0,24,27.56,4,88
2024-01-10,3,1013,3,3,0,24,24.5,7,62
2024-01-10,3,1014,3,3,0,24,27.97,10,86
2024-01-10,3,1015,2,2,0,24,19.06,5,73
2024-01-10,3,1016,1,1,0,24,10.27,8,74
2024-01-10,3,1017,1,1,0,24,21.28,7,100
2024-01-10,3,1018,2,2,0,24,15.81,8,76
2024-01-10,3,1019,4,3,1,24,23.91,5,69
2024-01-10,3,1020,1,1,0,24,28.07,5,93
2024-01-11,1,1001,2,2,0,24,16.31,8,87
2024-01-11,1,1002,1,1,0,24,10.34,6,70
2024-01-11,1,1003,2,2,0,24,18.75,7,64
2024-01-11,1,1004,1,1,0,24,21.82,5,83
2024-01-11,1,1005,2,2,0,24,15.12,7,93
2024-01-11,1,1006,3,3,0,24,22.16,8,65
2024-01-11,1,1007,1,1,0,24,23.14,5,69
2024-01-11,1,1008,0,0,0,24,19.48,4,77
2024-01-11,1,1009,1,1,0,24,28.87,5,68
2024-01-11,1,1010,0,0,0,24,21.09,3,80
2024-01-11,1,1011,0,0,0,24,22.72,7,94
2024-01-11,1,1012,1,1,0,24,24.14,7,67
2024-01-11,1,1013,2,2,0,24,16.63,8,73
2024-01-11,1,1014,4,3,1,24,13.58,2,70
2024-01-11,1,1015,1,1,0,24,18.81,7,81
2024-01-11,1,1016,4,4,0,24,24.94,8,75
2024-01-11,1,1017,2,2,0,24,21.73,8,64
2024-01-11,1,1018,2,2,0,24,22.77,2,67
2024-01-11,1,1019,3,3,0,24,24.69,9,90
2024-01-11,1,1020,3,2,1,24,9.31,8,87
2024-01-11,2,1001,1,1,0,24,30.78,6,74
2024-01-11,2,1002,3,2,1,24,8.59,10,74
2024-01-11,2,1003,3,2,1,24,26.31,8,95
2024-01-11,2,1004,3,2,1,24,16.02,4,75
2024-01-11,2,1005,3,2,1,24,24.0,6,94
2024-01-11,2,1006,1,1,0,24,14.88,8,82
2024-01-11,2,1007,0,0,0,24,23.38,5,66
2024-01-11,2,1008,1,1,0,24,36.88,7,85
2024-01-11,2,1009,2,2,0,24,20.69,10,92
2024-01-11,2,1010,1,1,0,24,25.07,5,82
2024-01-11,2,1011,2,2,0,24,20.69,3,78
2024-01-11,2,1012,2,2,0,24,11.09,6,78
2024-01-11,2,1013,4,3,1,24,20.59,5,100
2024-01-11,2,1014,1,1,0,24,14.22,7,59
2024-01-11,2,1015,9,8,1,24,25.9,7,87
2024-01-11,2,1016,1,1,0,24,22.82,10,72
2024-01-11,2,1017,2,1,1,24,27.34,6,89
2024-01-11,2,1018,0,0,0,24,10.87,6,86
2024-01-11,2,1019,2,2,0,24,20.15,5,66
2024-01-11,2,1020,3,3,0,24,25.18,7,84
2024-01-11,3,1001,4,4,0,24,25.47,8,79
2024-01-11,3,1002,1,1,0,24,26.55,6,85
2024-01-11,3,1003,4,4,0,24,17.19,9,64
2024-01-11,3,1004,1,1,0,24,27.77,10,64
2024-01-11,3,1005,2,2,0,24,25.6,7,66
2024-01-11,3,1006,2,2,0,24,27.45,6,92
2024-01-11,3,1007,1,1,0,24,29.9,4,77
2024-01-11,3,1008,3,3,0,24,18.22,9,80
2024-01-11,3,1009,2,2,0,24,19.8,8,69
2024-01-11,3,1010,3,3,0,24,26.72,7,69
2024-01-11,3,1011,2,2,0,24,16.18,6,89
2024-01-11,3,1012,4,4,0,24,23.77,1,71
2024-01-11,3,1013,0,0,0,24,24.78,6,62
2024-01-11,3,1014,2,2,0,24,18.66,7,80
2024-01-11,3,1015,2,1,1,24,22.2,9,77
2024-01-11,3,1016,2,2,0,24,15.56,5,90
2024-01-11,3,1017,1,0,1,24,16.66,8,82
2024-01-11,3,1018,1,0,1,24,32.23,10,86
2024-01-11,3,1019,2,2,0,24,24.19,7,73
2024-01-11,3,1020,2,2,0,24,21.96,7,81
2024-01-12,1,1001,1,1,0,24,22.85,9,83
2024-01-12,1,1002,2,2,0,24,17.42,5,91
2024-01-12,1,1003,2,2,0,24,25.54,9,84
2024-01-12,1,1004,1,1,0,24,18.44,8,80
2024-01-12,1,1005,0,0,0,24,17.95,5,77
2024-01-12,1,1006,0,0,0,24,22.41,6,77
2024-01-12,1,1007,1,1,0,24,23.36,9,79
2024-01-12,1,1008,1,0,1,24,25.29,7,73
2024-01-12,1,1009,0,0,0,24,15.3,6,75
2024-01-12,1,1010,4,4,0,24,25.01,10,70
2024-01-12,1,1011,1,1,0,24,22.25,7,85
2024-01-12,1,1012,1,1,0,24,11.3,9,88
2024-01-12,1,1013,1,0,1,24,21.22,9,88
2024-01-12,1,1014,2,2,0,24,26.6,9,97
2024-01-12,1,1015,2,2,0,24,27.98,7,63
2024-01-12,1,1016,0,0,0,24,20.15,5,85
2024-01-12,1,1017,3,3,0,24,23.32,4,71
2024-01-12,1,1018,1,1,0,24,20.84,9,94
2024-01-12,1,1019,2,2,0,24,16.0,10,75
2024-01-12,1,1020,1,1,0,24,20.85,7,88
2024-01-12,2,1001,2,2,0,24,31.83,6,80
2024-01-12,2,1002,3,3,0,24,26.16,8,90
2024-01-12,2,1003,3,2,1,24,26.97,7,60
2024-01-12,2,1004,4,4,0,24,13.29,6,69
2024-01-12,2,1005,4,4,0,24,11.63,4,65
2024-01-12,2,1006,4,4,0,24,13.78,9,100
2024-01-12,2,1007,3,2,1,24,25.34,7,68
2024-01-12,2,1008,0,0,0,24,34.55,5,85
2024-01-12,2,1009,3,3,0,24,20.36,7,81
2024-01-12,2,1010,2,1,1,24,7.04,6,70
2024-01-12,2,1011,2,2,0,24,23.09,10,82
2024-01-12,2,1012,1,0,1,24,15.45,5,89
2024-01-12,2,1013,3,3,0,24,23.03,4,91
2024-01-12,2,1014,3,3,0,24,17.83,6,73
2024-01-12,2,1015,5,5,0,24,28.75,4,61
2024-01-12,2,1016,5,5,0,24,22.61,6,77
2024-01-12,2,1017,2,2,0,24,28.68,6,96
2024-01-12,2,1018,1,1,0,24,19.07,4,67
2024-01-12,2,1019,2,2,0,24,8.92,9,95
2024-01-12,2,1020,4,4,0,24,21.74,5,82
2024-01-12,3,1001,1,1,0,24,26.45,9,75
2024-01-12,3,1002,1,0,1,24,25.4,6,84
2024-01-12,3,1003,3,3,0,24,24.11,3,86
2024-01-12,3,1004,1,1,0,24,15.25,5,80
2024-01-12,3,1005,2,2,0,24,22.29,8,90
2024-01-12,3,1006,3,3,0,24,19.0,6,92
2024-01-12,3,1007,3,2,1,24,25.91,6,71
2024-01-12,3,1008,3,3,0,24,11.92,6,81
2024-01-12,3,1009,2,2,0,24,14.55,10,76
2024-01-12,3,1010,1,1,0,24,17.17,9,80
2024-01-12,3,1011,2,2,0,24,19.15,5,95
2024-01-12,3,1012,1,1,0,24,17.33,7,87
2024-01-12,3,1013,2,2,0,24,20.57,10,82
2024-01-12,3,1014,5,5,0,24,19.71,5,92
2024-01-12,3,1015,1,1,0,24,19.04,9,85
2024-01-12,3,1016,1,1,0,24,19.14,9,100
2024-01-12,3,1017,1,1,0,24,23.92,6,96
2024-01-12,3,1018,0,0,0,24,14.35,5,82
2024-01-12,3,1019,2,2,0,24,20.09,7,76
2024-01-12,3,1020,1,1,0,24,17.3,8,100
2024-01-13,1,1001,2,2,0,24,27.01,7,83
2024-01-13,1,1002,0,0,0,24,28.36,5,92
2024-01-13,1,1003,1,1,0,24,13.84,7,69
2024-01-13,1,1004,6,6,0,24,22.92,8,75
2024-01-13,1,1005,2,1,1,24,23.48,5,96
2024-01-13,1,1006,1,1,0,24,16.29,6,91
2024-01-13,1,1007,0,0,0,24,20.32,7,84
2024-01-13,1,1008,0,0,0,24,15.86,9,73
2024-01-13,1,1009,2,2,0,24,31.36,4,81
2024-01-13,1,1010,0,0,0,24,35.53,7,82
2024-01-13,1,1011,6,6,0,24,18.0,4,80
2024-01-13,1,1012,1,1,0,24,24.05,5,68
2024-01-13,1,1013,2,2,0,24,15.16,8,97
2024-01-13,1,1014,3,3,0,24,21.7,4,71
2024-01-13,1,1015,1,1,0,24,15.33,6,78
2024-01-13,1,1016,2,2,0,24,29.95,8,79
2024-01-13,1,1017,3,3,0,24,21.69,8,76
2024-01-13,1,1018,2,1,1,24,17.75,7,62
2024-01-13,1,1019,2,2,0,24,18.9,8,63
2024-01-13,1,1020,1,1,0,24,16.51,4,74
2024-01-13,2,1001,0,0,0,24,26.52,6,91
2024-01-13,2,1002,2,1,1,24,22.81,9,75
2024-01-13,2,1003,1,0,1,24,23.44,9,71
2024-01-13,2,1004,0,0,0,24,27.37,7,76
2024-01-13,2,1005,3,3,0,24,13.98,6,70
2024-01-13,2,1006,1,0,1,24,13.98,4,73
2024-01-13,2,1007,2,2,0,24,16.39,6,62
2024-01-13,2,1008,4,4,0,24,19.52,9,63
2024-01-13,2,1009,5,4,1,24,21.11,9,71
2024-01-13,2,1010,0,0,0,24,24.06,7,93
2024-01-13,2,1011,2,1,1,24,26.86,6,86
2024-01-13,2,1012,3,3,0,24,24.35,3,74
2024-01-13,2,1013,1,1,0,24,18.03,3,80
2024-01-13,2,1014,1,1,0,24,18.4,7,92
2024-01-13,2,1015,1,1,0,24,21.48,8,80
2024-01-13,2,1016,3,3,0,24,16.61,5,76
2024-01-13,2,1017,2,2,0,24,16.71,10,83
2024-01-13,2,1018,3,3,0,24,16.74,6,75
2024-01-13,2,1019,3,3,0,24,14.05,9,63
2024-01-13,2,1020,2,2,0,24,28.32,4,73
2024-01-13,3,1001,4,4,0,24,14.11,4,79
2024-01-13,3,1002,2,2,0,24,20.63,6,100
2024-01-13,3,1003,4,4,0,24,32.61,6,69
2024-01-13,3,1004,0,0,0,24,23.78,3,81
2024-01-13,3,1005,0,0,0,24,16.03,6,81
2024-01-13,3,1006,1,1,0,24,25.14,5,69
2024-01-13,3,1007,1,1,0,24,22.38,10,68
2024-01-13,3,1008,1,1,0,24,18.02,4,64
2024-01-13,3,1009,5,5,0,24,21.29,10,58
2024-01-13,3,1010,1,1,0,24,18.74,7,84
2024-01-13,3,1011,2,2,0,24,23.19,4,81
2024-01-13,3,1012,5,3,2,24,13.78,8,88
2024-01-13,3,1013,4,3,1,24,23.88,8,78
2024-01-13,3,1014,3,3,0,24,9.57,7,90
2024-01-13,3,1015,1,1,0,24,21.15,8,91
2024-01-13,3,1016,2,2,0,24,31.75,7,78
2024-01-13,3,1017,0,0,0,24,13.78,7,64
2024-01-13,3,1018,1,1,0,24,27.11,9,86
2024-01-13,3,1019,1,0,1,24,30.49,8,80
2024-01-13,3,1020,3,3,0,24,19.19,6,62
2024-01-14,1,1001,3,2,1,24,19.24,7,93
2024-01-14,1,1002,2,1,1,24,28.98,7,76
2024-01-14,1,1003,1,1,0,24,13.79,7,74
2024-01-14,1,1004,1,0,1,24,29.77,9,72
2024-01-14,1,1005,2,2,0,24,29.21,7,77
2024-01-14,1,1006,2,1,1,24,22.5,8,59
2024-01-14,1,1007,2,1,1,24,17.04,8,72
2024-01-14,1,1008,1,1,0,24,26.68,8,72
2024-01-14,1,1009,3,2,1,24,15.13,4,63
2024-01-14,1,1010,1,1,0,24,21.81,6,77
2024-01-14,1,1011,1,1,0,24,19.58,10,66
2024-01-14,1,1012,4,4,0,24,26.32,6,90
2024-01-14,1,1013,0,0,0,24,28.97,5,89
2024-01-14,1,1014,1,1,0,24,15.84,8,67
2024-01-14,1,1015,1,1,0,24,12.83,8,79
2024-01-14,1,1016,5,4,1,24,16.92,5,78
2024-01-14,1,1017,4,4,0,24,20.33,7,68
2024-01-14,1,1018,1,1,0,24,16.77,8,74
2024-01-14,1,1019,3,3,0,24,14.12,2,97
2024-01-14,1,1020,4,3,1,24,30.07,5,80
2024-01-14,2,1001,2,2,0,24,23.11,5,75
2024-01-14,2,1002,4,3,1,24,30.34,4,75
2024-01-14,2,1003,4,4,0,24,25.92,8,95
2024-01-14,2,1004,2,2,0,24,24.02,7,79
2024-01-14,2,1005,2,2,0,24,12.83,8,78
2024-01-14,2,1006,2,1,1,24,27.25,3,78
2024-01-14,2,1007,0,0,0,24,11.71,9,65
2024-01-14,2,1008,1,1,0,24,25.87,8,85
2024-01-14,2,1009,3,3,0,24,27.66,10,74
2024-01-14,2,1010,2,2,0,24,17.73,4,87
2024-01-14,2,1011,1,1,0,24,18.16,4,80
2024-01-14,2,1012,1,1,0,24,17.52,10,74
2024-01-14,2,1013,7,7,0,24,25.51,6,79
2024-01-14,2,1014,3,3,0,24,24.17,6,79
2024-01-14,2,1015,2,2,0,24,15.5,8,77
2024-01-14,2,1016,4,2,2,24,14.47,6,71
2024-01-14,2,1017,1,1,0,24,19.79,7,74
2024-01-14,2,1018,3,1,2,24,19.14,7,87
2024-01-14,2,1019,3,2,1,24,19.96,7,83
2024-01-14,2,1020,3,3,0,24,19.63,6,76
2024-01-14,3,1001,2,2,0,24,23.94,8,70
2024-01-14,3,1002,1,1,0,24,23.27,7,86
2024-01-14,3,1003,2,2,0,24,21.75,7,85
2024-01-14,3,1004,1,1,0,24,19.8,7,87
2024-01-14,3,1005,2,2,0,24,23.94,6,94
2024-01-14,3,1006,2,2,0,24,17.96,2,100
2024-01-14,3,1007,2,2,0,24,35.17,10,65
2024-01-14,3,1008,2,2,0,24,24.15,7,94
2024-01-14,3,1009,2,2,0,24,21.71,6,83
2024-01-14,3,1010,1,1,0,24,20.16,9,93
2024-01-14,3,1011,0,0,0,24,14.59,7,57
2024-01-14,3,1012,1,1,0,24,28.2,9,82
2024-01-14,3,1013,2,2,0,24,25.74,1,88
2024-01-14,3,1014,0,0,0,24,27.84,5,79
2024-01-14,3,1015,0,0,0,24,22.34,8,83
2024-01-14,3,1016,1,1,0,24,20.59,6,70
2024-01-14,3,1017,4,3,1,24,17.79,6,71
2024-01-14,3,1018,2,2,0,24,28.93,9,84
2024-01-14,3,1019,0,0,0,24,23.76,6,78
2024-01-14,3,1020,4,4,0,24,20.29,7,64
2024-01-15,1,1001,3,3,0,24,29.95,8,72
2024-01-15,1,1002,3,2,1,24,11.91,7,82
2024-01-15,1,1003,3,2,1,24,21.56,7,61
2024-01-15,1,1004,2,2,0,24,13.06,8,69
2024-01-15,1,1005,2,2,0,24,18.88,4,80
2024-01-15,1,1006,2,2,0,24,19.8,6,67
2024-01-15,1,1007,2,2,0,24,12.45,2,76
2024-01-15,1,1008,1,0,1,24,19.15,2,81
2024-01-15,1,1009,2,2,0,24,17.52,7,72
2024-01-15,1,1010,0,0,0,24,35.15,6,67
2024-01-15,1,1011,5,4,1,24,22.13,4,82
2024-01-15,1,1012,1,1,0,24,16.68,8,75
2024-01-15,1,1013,3,3,0,24,32.36,7,90
2024-01-15,1,1014,1,1,0,24,31.35,6,94
2024-01-15,1,1015,4,4,0,24,21.59,6,71
2024-01-15,1,1016,2,2,0,24,14.87,4,82
2024-01-15,1,1017,4,4,0,24,16.64,8,89
2024-01-15,1,1018,2,2,0,24,26.61,3,57
2024-01-15,1,1019,2,2,0,24,9.97,6,94
2024-01-15,1,1020,2,2,0,24,15.51,7,89
2024-01-15,2,1001,5,5,0,24,22.59,6,84
2024-01-15,2,1002,0,0,0,24,17.01,9,85
2024-01-15,2,1003,2,2,0,24,18.89,7,69
2024-01-15,2,1004,3,3,0,24,26.89,4,68
2024-01-15,2,1005,0,0,0,24,24.46,9,74
2024-01-15,2,1006,3,3,0,24,20.78,5,76
2024-01-15,2,1007,1,1,0,24,29.27,9,65
2024-01-15,2,1008,1,1,0,24,20.71,8,72
2024-01-15,2,1009,1,1,0,24,24.58,6,60
2024-01-15,2,1010,1,1,0,24,31.33,4,83
2024-01-15,2,1011,2,2,0,24,20.23,5,76
2024-01-15,2,1012,2,2,0,24,27.07,9,75
2024-01-15,2,1013,2,2,0,24,28.93,8,93
2024-01-15,2,1014,1,1,0,24,27.28,8,85
2024-01-15,2,1015,2,2,0,24,26.06,7,90
2024-01-15,2,1016,3,3,0,24,25.18,9,79
2024-01-15,2,1017,1,1,0,24,21.0,6,74
2024-01-15,2,1018,2,2,0,24,30.16,10,97
2024-01-15,2,1019,0,0,0,24,14.89,10,86
2024-01-15,2,1020,3,3,0,24,20.61,6,72
2024-01-15,3,1001,0,0,0,24,26.18,9,75
2024-01-15,3,1002,2,2,0,24,13.27,5,62
2024-01-15,3,1003,6,6,0,24,23.53,9,88
2024-01-15,3,1004,0,0,0,24,25.52,6,74
2024-01-15,3,1005,0,0,0,24,29.99,9,71
2024-01-15,3,1006,4,3,1,24,21.02,7,87
2024-01-15,3,1007,2,2,0,24,31.48,5,73
2024-01-15,3,1008,2,2,0,24,19.49,8,71
2024-01-15,3,1009,3,2,1,24,21.24,6,87
2024-01-15,3,1010,3,2,1,24,23.9,6,75
2024-01-15,3,1011,2,2,0,24,22.3,7,70
2024-01-15,3,1012,4,4,0,24,25.43,7,79
2024-01-15,3,1013,4,4,0,24,22.41,7,87
2024-01-15,3,1014,0,0,0,24,17.19,6,76
2024-01-15,3,1015,2,1,1,24,19.89,7,65
2024-01-15,3,1016,1,1,0,24,24.91,8,77
2024-01-15,3,1017,3,3,0,24,32.69,6,82
2024-01-15,3,1018,1,1,0,24,14.6,8,72
2024-01-15,3,1019,0,0,0,24,23.66,8,91
2024-01-15,3,1020,0,0,0,24,19.88,7,83
2024-01-16,1,1001,3,3,0,24,29.63,3,67
2024-01-16,1,1002,1,0,1,24,26.75,7,75
2024-01-16,1,1003,0,0,0,24,25.01,6,80
2024-01-16,1,1004,2,2,0,24,13.65,4,84
2024-01-16,1,1005,2,2,0,24,25.34,7,82
2024-01-16,1,1006,2,2,0,24,22.71,4,88
2024-01-16,1,1007,3,2,1,24,23.5,6,78
2024-01-16,1,1008,3,3,0,24,20.01,7,79
2024-01-16,1,1009,1,1,0,24,25.73,6,88
2024-01-16,1,1010,0,0,0,24,21.84,9,64
2024-01-16,1,1011,2,2,0,24,24.86,2,88
2024-01-16,1,1012,0,0,0,24,24.7,4,82
2024-01-16,1,1013,0,0,0,24,18.75,4,89
2024-01-16,1,1014,1,1,0,24,20.63,6,75
2024-01-16,1,1015,1,1,0,24,20.41,10,89
2024-01-16,1,1016,2,1,1,24,13.36,5,81
2024-01-16,1,1017,4,4,0,24,27.59,7,81
2024-01-16,1,1018,4,4,0,24,35.04,6,84
2024-01-16,1,1019,2,2,0,24,20.73,10,79
2024-01-16,1,1020,0,0,0,24,32.56,7,97
2024-01-16,2,1001,1,0,1,24,18.4,6,73
2024-01-16,2,1002,3,3,0,24,24.81,7,88
2024-01-16,2,1003,0,0,0,24,24.32,5,85
2024-01-16,2,1004,4,4,0,24,24.9,5,88
2024-01-16,2,1005,0,0,0,24,10.85,10,74
2024-01-16,2,1006,1,1,0,24,26.86,8,72
2024-01-16,2,1007,0,0,0,24,17.56,7,95
2024-01-16,2,1008,5,5,0,24,23.36,7,66
2024-01-16,2,1009,3,2,1,24,16.05,6,78
2024-01-16,2,1010,5,5,0,24,16.56,5,67
2024-01-16,2,1011,1,1,0,24,23.37,8,86
2024-01-16,2,1012,1,1,0,24,23.31,5,85
2024-01-16,2,1013,1,0,1,24,18.05,6,70
2024-01-16,2,1014,0,0,0,24,30.33,9,82
2024-01-16,2,1015,2,2,0,24,20.56,5,84
2024-01-16,2,1016,1,1,0,24,26.79,8,80
2024-01-16,2,1017,1,1,0,24,17.93,7,89
2024-01-16,2,1018,0,0,0,24,17.11,8,84
2024-01-16,2,1019,2,2,0,24,19.04,8,70
2024-01-16,2,1020,2,2,0,24,23.58,7,68
2024-01-16,3,1001,3,2,1,24,24.44,8,90
2024-01-16,3,1002,3,3,0,24,16.68,6,75
2024-01-16,3,1003,5,3,2,24,17.77,5,88
2024-01-16,3,1004,4,4,0,24,13.9,5,96
2024-01-16,3,1005,3,3,0,24,30.25,3,84
2024-01-16,3,1006,3,2,1,24,28.04,7,100
2024-01-16,3,1007,3,3,0,24,27.79,7,92
2024-01-16,3,1008,1,1,0,24,29.33,7,96
2024-01-16,3,1009,3,3,0,24,16.19,7,82
2024-01-16,3,1010,7,7,0,24,28.95,6,75
2024-01-16,3,1011,0,0,0,24,27.81,5,79
2024-01-16,3,1012,3,2,1,24,17.95,9,68
2024-01-16,3,1013,3,3,0,24,24.87,4,82
2024-01-16,3,1014,2,2,0,24,19.72,5,64
2024-01-16,3,1015,8,7,1,24,17.0,7,80
2024-01-16,3,1016,1,1,0,24,21.43,7,79
2024-01-16,3,1017,6,4,2,24,19.39,8,71
2024-01-16,3,1018,1,1,0,24,28.94,5,79
2024-01-16,3,1019,1,1,0,24,19.08,3,72
2024-01-16,3,1020,2,1,1,24,33.32,5,82
2024-01-17,1,1001,0,0,0,24,28.77,5,87
2024-01-17,1,1002,2,2,0,24,26.98,9,67
2024-01-17,1,1003,4,1,3,24,18.4,8,85
2024-01-17,1,1004,3,3,0,24,29.0,4,78
2024-01-17,1,1005,3,3,0,24,26.32,5,93
2024-01-17,1,1006,0,0,0,24,15.06,4,98
2024-01-17,1,1007,1,1,0,24,20.96,7,77
2024-01-17,1,1008,3,3,0,24,17.78,4,82
2024-01-17,1,1009,0,0,0,24,27.37,5,61
2024-01-17,1,1010,1,1,0,24,19.81,8,79
2024-01-17,1,1011,0,0,0,24,12.92,8,65
2024-01-17,1,1012,2,2,0,24,13.23,8,88
2024-01-17,1,1013,3,3,0,24,28.25,7,90
2024-01-17,1,1014,1,1,0,24,20.78,5,74
2024-01-17,1,1015,3,1,2,24,17.23,6,85
2024-01-17,1,1016,1,1,0,24,9.71,5,71
2024-01-17,1,1017,2,2,0,24,26.7,5,85
2024-01-17,1,1018,1,1,0,24,22.21,5,77
2024-01-17,1,1019,2,2,0,24,18.14,5,88
2024-01-17,1,1020,3,3,0,24,21.5,8,91
2024-01-17,2,1001,0,0,0,24,14.57,5,72
2024-01-17,2,1002,1,0,1,24,18.89,6,83
2024-01-17,2,1003,3,3,0,24,32.65,6,58
2024-01-17,2,1004,4,4,0,24,22.75,6,88
2024-01-17,2,1005,2,2,0,24,25.38,9,84
2024-01-17,2,1006,1,1,0,24,18.1,7,87
2024-01-17,2,1007,1,1,0,24,15.9,6,70
2024-01-17,2,1008,2,1,1,24,14.63,9,80
2024-01-17,2,1009,0,0,0,24,8.55,8,69
2024-01-17,2,1010,2,2,0,24,14.6,6,70
2024-01-17,2,1011,0,0,0,24,29.32,8,60
